prompt_len,code_len,ast_nodes,avg_complexity,mean_logprob,confidence,failed
54,789,148,4.5,-0.08269549232115538,0.9206314438857643,0
78,2677,0,0.0,-0.16250773698235368,0.850009513691349,1
373,3600,0,0.0,-0.13570150903787714,0.8731032070135083,1
51,207,41,1.0,-0.13724965013629498,0.8717525658169045,0
37,1202,0,0.0,-0.19017232593060857,0.8268166397191078,1
94,2021,0,0.0,-0.150323480182969,0.8604295994785012,1
266,3857,0,0.0,-0.15726896237843588,0.8544742064933663,1
30,165,36,4.0,-0.11536831846716704,0.8910378977482948,0
12,3407,0,0.0,-0.1275585255575825,0.8802418976788023,1
30,889,0,0.0,-0.26005054388186993,0.7710126148481777,1
31,165,36,4.0,-0.134679909135849,0.8739956249336681,0
142,311,51,3.0,-0.1684985113245942,0.8449325212482641,0
39,255,0,0.0,-0.39045477156746994,0.6767490382849669,1
280,1866,0,0.0,-0.1874301608666435,0.8290870188773851,1
266,3827,0,0.0,-0.22614646869323757,0.7976012694940879,1
42,496,48,3.0,-0.19374593963493966,0.8238671896808586,0
267,1291,0,0.0,-0.2862766768968165,0.751054787689576,1
38,498,0,0.0,-0.32496299922910127,0.7225540882057491,1
108,769,0,0.0,-0.34621872932528214,0.7073577503009236,1
68,140,11,1.0,-0.14829351085942713,0.862178019189295,0
139,1414,0,0.0,-0.16819724771125874,0.8451871070194291,1
298,3252,0,0.0,-0.13190274250314132,0.8764262299557475,1
129,1208,0,0.0,-0.33977974188546795,0.7119271132184325,1
110,534,0,0.0,-0.37828667317260806,0.6850340916182242,1
43,610,0,0.0,-0.12295766098944798,0.8843011022019339,1
35,365,0,0.0,-0.37926776582253846,0.6843623392855064,1
34,2099,0,0.0,-0.24499951707144407,0.7827049162323318,1
182,698,99,3.0,-0.1690683664756428,0.8444511692622226,0
227,2875,0,0.0,-0.101477571185075,0.903501443581631,1
92,1495,0,0.0,-0.24808056979731163,0.7802970723683564,1
101,715,0,0.0,-0.36737626130429235,0.6925490166189915,1
89,4296,595,73.0,-0.0737552808850137,0.928898985366473,0
239,1032,0,0.0,-0.3229714105449992,0.7239945526817219,1
55,612,0,0.0,-0.15446784843654687,0.856871041442878,1
29,185,11,1.0,-0.2697276212284123,0.7635874510259839,0
35,2645,0,0.0,-0.045451291472190576,0.9555661456586022,1
82,401,89,5.0,-0.17539262640992992,0.8391274924678425,0
122,455,55,1.0,-0.2498921040288342,0.7788848170716226,0
